panel,arm,run,engine,role,n_windows,itl_ms,cdf
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8002,envelope,3662,176.25869,0.91425
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8002,envelope,3662,183.36306,0.91835
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8002,envelope,3662,190.75379,0.92026
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8002,envelope,3662,198.44240,0.92409
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8002,envelope,3662,206.44092,0.92927
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8002,envelope,3662,214.76184,0.93392
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8002,envelope,3662,223.41813,0.93910
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8002,envelope,3662,232.42334,0.94265
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8002,envelope,3662,241.79151,0.94539
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8002,envelope,3662,251.53728,0.94921
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8002,envelope,3662,261.67587,0.95248
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8002,envelope,3662,272.22311,0.95467
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8002,envelope,3662,283.19547,0.95767
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8002,envelope,3662,294.61009,0.96040
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8002,envelope,3662,306.48479,0.96286
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8002,envelope,3662,318.83812,0.96723
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8002,envelope,3662,331.68937,0.97187
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8002,envelope,3662,345.05861,0.97406
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8002,envelope,3662,358.96671,0.97761
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8002,envelope,3662,373.43541,0.97952
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8002,envelope,3662,388.48728,0.98280
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8002,envelope,3662,404.14585,0.98580
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8002,envelope,3662,420.43555,0.98744
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8002,envelope,3662,437.38184,0.98798
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8002,envelope,3662,455.01117,0.98880
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8002,envelope,3662,473.35108,0.98962
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8002,envelope,3662,492.43021,0.99126
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8002,envelope,3662,512.27834,0.99290
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8002,envelope,3662,532.92649,0.99645
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8002,envelope,3662,554.40690,0.99891
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8002,envelope,3662,576.75310,1.00000
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8002,envelope,3662,600.00000,1.00000
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,12.00000,0.00000
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,12.48368,0.00000
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,12.98685,0.00000
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,13.51031,0.00000
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,14.05486,0.00000
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,14.62136,0.00000
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,15.21070,0.00000
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,15.82379,0.00000
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,16.46159,0.00000
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,17.12510,0.00000
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,17.81535,0.00000
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,18.53343,0.00246
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,19.28044,0.00956
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,20.05757,0.01993
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,20.86602,0.03495
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,21.70706,0.04724
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,22.58199,0.06281
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,23.49219,0.08138
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,24.43908,0.10158
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,25.42414,0.12015
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,26.44889,0.14118
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,27.51496,0.15975
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,28.62399,0.18733
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,29.77772,0.20808
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,30.97796,0.22774
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,32.22657,0.24358
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,33.52551,0.26188
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,34.87681,0.27854
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,36.28257,0.29274
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,37.74499,0.31458
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,39.26636,0.33506
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,40.84905,0.35882
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,42.49553,0.37957
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,44.20838,0.39814
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,45.99026,0.41753
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,47.84397,0.44074
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,49.77239,0.46040
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,51.77854,0.48088
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,53.86556,0.50573
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,56.03669,0.52785
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,58.29533,0.54833
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,60.64501,0.57018
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,63.08940,0.59366
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,65.63231,0.60786
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,68.27772,0.63190
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,71.02976,0.65374
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,73.89272,0.67531
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,76.87108,0.69634
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,79.96948,0.71409
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,83.19277,0.73321
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,86.54598,0.74522
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,90.03435,0.76324
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,93.66332,0.77744
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,97.43856,0.78837
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,101.36596,0.80229
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,105.45167,0.81622
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,109.70206,0.82714
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,114.12377,0.84025
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,118.72370,0.84981
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,123.50903,0.85991
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,128.48725,0.86810
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,133.66612,0.87520
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,139.05374,0.88258
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,144.65851,0.89214
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,150.48918,0.90087
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,156.55488,0.90552
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,162.86506,0.91234
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,169.42958,0.91944
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,176.25869,0.92354
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,183.36306,0.92682
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,190.75379,0.93337
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,198.44240,0.93719
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,206.44092,0.94457
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,214.76184,0.94975
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,223.41813,0.95248
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,232.42334,0.95549
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,241.79151,0.95822
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,251.53728,0.96150
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,261.67587,0.96368
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,272.22311,0.96641
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,283.19547,0.96914
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,294.61009,0.97242
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,306.48479,0.97624
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,318.83812,0.97843
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,331.68937,0.98170
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,345.05861,0.98416
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,358.96671,0.98580
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,373.43541,0.98771
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,388.48728,0.98962
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,404.14585,0.99072
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,420.43555,0.99235
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,437.38184,0.99317
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,455.01117,0.99372
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,473.35108,0.99454
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,492.43021,0.99481
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,512.27834,0.99645
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,532.92649,0.99809
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,554.40690,0.99945
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,576.75310,0.99973
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8003,drawn,3662,600.00000,1.00000
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,12.00000,0.00000
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,12.48368,0.00000
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,12.98685,0.00000
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,13.51031,0.00000
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,14.05486,0.00000
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,14.62136,0.00000
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,15.21070,0.00000
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,15.82379,0.00000
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,16.46159,0.00000
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,17.12510,0.00000
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,17.81535,0.00219
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,18.53343,0.00519
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,19.28044,0.00874
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,20.05757,0.01803
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,20.86602,0.03169
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,21.70706,0.03988
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,22.58199,0.04889
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,23.49219,0.06528
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,24.43908,0.08577
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,25.42414,0.11636
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,26.44889,0.15870
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,27.51496,0.20322
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,28.62399,0.25348
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,29.77772,0.30128
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,30.97796,0.34553
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,32.22657,0.38678
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,33.52551,0.42775
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,34.87681,0.46381
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,36.28257,0.49331
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,37.74499,0.52882
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,39.26636,0.56241
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,40.84905,0.59273
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,42.49553,0.62087
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,44.20838,0.64299
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,45.99026,0.67113
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,47.84397,0.69817
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,49.77239,0.72521
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,51.77854,0.74324
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,53.86556,0.75990
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,56.03669,0.78039
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,58.29533,0.79241
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,60.64501,0.80688
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,63.08940,0.81863
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,65.63231,0.83119
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,68.27772,0.84376
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,71.02976,0.85250
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,73.89272,0.86124
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,76.87108,0.86971
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,79.96948,0.87572
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,83.19277,0.88364
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,86.54598,0.88801
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,90.03435,0.89320
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,93.66332,0.89812
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,97.43856,0.90221
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,101.36596,0.90631
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,105.45167,0.91041
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,109.70206,0.91478
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,114.12377,0.91806
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,118.72370,0.92079
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,123.50903,0.92516
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,128.48725,0.92762
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,133.66612,0.93007
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,139.05374,0.93226
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,144.65851,0.93526
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,150.48918,0.93718
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,156.55488,0.93854
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,162.86506,0.94127
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,169.42958,0.94564
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,176.25869,0.94783
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,183.36306,0.95001
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,190.75379,0.95275
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,198.44240,0.95411
(a) One-hour dynamic trace,llm-d,260808_2007_exp71br1_llmdslo_full,8000,drawn,3661,206.44092,0.95657
