arm,run,minute,resident,resident_lo,resident_hi,stat,arrivals_req_s,pearson_r_with_arrivals,rejected_pct,unfinished_pct,repeats
Llumnix,260831_2346_exp109r1_slot75_shift,30.0,39.787880131812365,39.04629235199378,39.787880131812365,std,14.3,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,31.0,41.31995087201738,41.31995087201738,60.35010501342677,std,22.433333333333334,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,32.0,10.299638480037357,10.299638480037357,39.465479035087,std,23.683333333333334,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,33.0,5.336131674754301,5.336131674754301,11.692770277690139,std,20.116666666666667,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,34.0,14.09678217306612,14.09678217306612,27.16573197709881,std,25.033333333333335,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,35.0,35.538108203308454,35.538108203308454,40.09232146217412,std,33.7,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,36.0,52.281481470133706,45.04285774206867,52.281481470133706,std,39.11666666666667,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,37.0,87.85406212552635,87.85406212552635,90.9976106630852,std,36.7,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,38.0,79.68238689901956,79.68238689901956,91.05824126057203,std,34.1,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,39.0,108.96231017912213,87.03980797078965,108.96231017912213,std,33.68333333333333,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,40.0,89.75208844577008,88.90248797798732,89.75208844577008,std,29.65,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,41.0,30.982568233592545,28.643526939312288,30.982568233592545,std,18.516666666666666,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,42.0,15.2039934806195,15.2039934806195,37.550302131461315,std,24.716666666666665,0.051207992916070276,39.00868583865702,0.8756373309687431,2
