arm,engine_rank,engine_port,minute,tbt_ms,smoothing_s,run,source
FluidServe w/o Affinity,4,8002,0.148,21.7868,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.1647,21.7113,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.1814,21.7146,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.198,21.7257,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.2147,21.7081,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.2314,21.7444,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.248,21.8097,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.2647,21.7852,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.2814,21.6439,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.298,21.6513,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.3147,21.6761,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.3314,21.6694,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.348,21.7461,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.3647,21.8155,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.3814,21.7824,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.398,21.8724,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.4147,21.8376,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.4314,21.8003,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.448,21.7634,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.4647,21.8415,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.4814,21.8027,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.498,21.7892,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.5147,21.7816,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.5314,21.7762,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.548,21.7738,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.5647,21.7457,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.5814,21.7428,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.598,21.7192,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.6147,21.5996,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.6314,21.5691,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.648,21.607,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.6647,21.686,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.6814,21.746,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.698,21.7702,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.7147,21.7785,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.7314,21.7847,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.748,21.7798,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.7647,21.7897,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.7814,21.8233,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.798,21.7779,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.8147,21.8509,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.8314,21.8552,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.848,21.8491,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.8647,21.8312,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.8814,21.9009,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.898,21.8904,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.9147,21.8781,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.9314,21.8415,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.948,21.8389,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.9647,21.8178,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.9814,21.847,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,0.998,21.9204,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.0147,21.863,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.0314,21.8479,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.048,21.7634,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.0647,21.7686,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.0814,21.7415,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.098,21.7595,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.1147,21.8032,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.1314,21.7484,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.148,21.7523,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.1647,21.7621,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.1814,21.7869,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.198,21.7651,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.2147,21.7405,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.2314,21.7746,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.248,21.83,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.2647,21.7629,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.2814,21.7696,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.298,21.7829,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.3147,21.8538,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.3314,21.8547,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.348,21.8286,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.3647,21.6756,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.3814,21.6443,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.398,21.6199,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.4147,21.5954,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.4314,21.5698,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.448,21.5409,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.4647,21.5117,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.4814,21.4844,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.498,21.5067,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.5147,21.4497,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.5314,21.4688,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.548,21.5243,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.5647,21.5022,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.5814,21.5394,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.598,21.5534,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.6147,21.5208,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.6314,21.4912,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.648,21.4667,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.6647,21.4249,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.6814,21.4545,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.698,21.4333,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.7147,21.457,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.7314,21.4301,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.748,21.4222,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.7647,21.4106,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.7814,21.3633,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.798,21.4101,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.8147,21.3629,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.8314,21.3159,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.848,21.273,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.8647,21.3305,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.8814,21.3416,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.898,21.3175,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.9147,21.3096,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.9314,21.2688,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.948,21.2777,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.9647,21.4561,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.9814,21.4575,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,1.998,21.4541,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,2.0147,21.4509,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,2.0314,21.4212,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,2.048,21.3838,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,2.0647,21.3692,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,4,8002,2.0814,21.2855,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
