series,minute,value,smoothing_s,bytes_per_token
decode_kv_gb_s_rep1,30.69013,3.46834,20,327680
decode_kv_gb_s_rep1,30.70680,3.45977,20,327680
decode_kv_gb_s_rep1,30.72346,3.40274,20,327680
decode_kv_gb_s_rep1,30.74013,3.33481,20,327680
decode_kv_gb_s_rep1,30.75680,3.35034,20,327680
decode_kv_gb_s_rep1,30.77346,3.36698,20,327680
decode_kv_gb_s_rep1,30.79013,3.32367,20,327680
decode_kv_gb_s_rep1,30.80680,3.30205,20,327680
decode_kv_gb_s_rep1,30.82346,3.30347,20,327680
decode_kv_gb_s_rep1,30.84013,3.33082,20,327680
decode_kv_gb_s_rep1,30.85680,3.42697,20,327680
decode_kv_gb_s_rep1,30.87346,3.41334,20,327680
decode_kv_gb_s_rep1,30.89013,3.40476,20,327680
decode_kv_gb_s_rep1,30.90680,3.41554,20,327680
decode_kv_gb_s_rep1,30.92346,3.38000,20,327680
decode_kv_gb_s_rep1,30.94013,3.40793,20,327680
decode_kv_gb_s_rep1,30.95680,3.40409,20,327680
decode_kv_gb_s_rep1,30.97346,3.45710,20,327680
decode_kv_gb_s_rep1,30.99013,3.48186,20,327680
decode_kv_gb_s_rep1,31.00680,3.50846,20,327680
decode_kv_gb_s_rep1,31.02346,3.57439,20,327680
decode_kv_gb_s_rep1,31.04013,3.61703,20,327680
decode_kv_gb_s_rep1,31.05680,3.70830,20,327680
decode_kv_gb_s_rep1,31.07346,3.78688,20,327680
decode_kv_gb_s_rep1,31.09013,3.83677,20,327680
decode_kv_gb_s_rep1,31.10680,3.85229,20,327680
decode_kv_gb_s_rep1,31.12346,3.89453,20,327680
decode_kv_gb_s_rep1,31.14013,3.90085,20,327680
decode_kv_gb_s_rep1,31.15680,3.92816,20,327680
decode_kv_gb_s_rep1,31.17346,3.96119,20,327680
decode_kv_gb_s_rep1,31.19013,3.95387,20,327680
decode_kv_gb_s_rep1,31.20680,3.99891,20,327680
decode_kv_gb_s_rep1,31.22346,4.06936,20,327680
decode_kv_gb_s_rep1,31.24013,4.13574,20,327680
decode_kv_gb_s_rep1,31.25680,4.22195,20,327680
decode_kv_gb_s_rep1,31.27346,4.22134,20,327680
decode_kv_gb_s_rep1,31.29013,4.23816,20,327680
decode_kv_gb_s_rep1,31.30680,4.24374,20,327680
decode_kv_gb_s_rep1,31.32346,4.29529,20,327680
decode_kv_gb_s_rep1,31.34013,4.29503,20,327680
decode_kv_gb_s_rep1,31.35680,4.28281,20,327680
decode_kv_gb_s_rep1,31.37346,4.29392,20,327680
decode_kv_gb_s_rep1,31.39013,4.27961,20,327680
decode_kv_gb_s_rep1,31.40680,4.28426,20,327680
decode_kv_gb_s_rep1,31.42346,4.30777,20,327680
decode_kv_gb_s_rep1,31.44013,4.34038,20,327680
decode_kv_gb_s_rep1,31.45680,4.31317,20,327680
decode_kv_gb_s_rep1,31.47346,4.34935,20,327680
decode_kv_gb_s_rep1,31.49013,4.33234,20,327680
decode_kv_gb_s_rep1,31.50680,4.31721,20,327680
decode_kv_gb_s_rep1,31.52346,4.33988,20,327680
decode_kv_gb_s_rep1,31.54013,4.34933,20,327680
decode_kv_gb_s_rep1,31.55680,4.32615,20,327680
decode_kv_gb_s_rep1,31.57346,4.27478,20,327680
decode_kv_gb_s_rep1,31.59013,4.24774,20,327680
decode_kv_gb_s_rep1,31.60680,4.20639,20,327680
decode_kv_gb_s_rep1,31.62346,4.17859,20,327680
decode_kv_gb_s_rep1,31.64013,4.18267,20,327680
decode_kv_gb_s_rep1,31.65680,4.18168,20,327680
decode_kv_gb_s_rep1,31.67346,4.20461,20,327680
decode_kv_gb_s_rep1,31.69013,4.17250,20,327680
decode_kv_gb_s_rep1,31.70680,4.16031,20,327680
decode_kv_gb_s_rep1,31.72346,4.15912,20,327680
decode_kv_gb_s_rep1,31.74013,4.13332,20,327680
decode_kv_gb_s_rep1,31.75680,4.09763,20,327680
decode_kv_gb_s_rep1,31.77346,4.08678,20,327680
decode_kv_gb_s_rep1,31.79013,4.13275,20,327680
decode_kv_gb_s_rep1,31.80680,4.10878,20,327680
decode_kv_gb_s_rep1,31.82346,4.12265,20,327680
decode_kv_gb_s_rep1,31.84013,4.14603,20,327680
decode_kv_gb_s_rep1,31.85680,4.09479,20,327680
decode_kv_gb_s_rep1,31.87346,4.08488,20,327680
decode_kv_gb_s_rep1,31.89013,4.09007,20,327680
decode_kv_gb_s_rep1,31.90680,4.10929,20,327680
decode_kv_gb_s_rep1,31.92346,4.04494,20,327680
decode_kv_gb_s_rep1,31.94013,4.04463,20,327680
decode_kv_gb_s_rep1,31.95680,4.07927,20,327680
decode_kv_gb_s_rep1,31.97346,4.07743,20,327680
decode_kv_gb_s_rep1,31.99013,4.09059,20,327680
decode_kv_gb_s_rep1,32.00680,4.09653,20,327680
decode_kv_gb_s_rep1,32.02346,4.08931,20,327680
decode_kv_gb_s_rep1,32.04013,4.07973,20,327680
decode_kv_gb_s_rep1,32.05680,4.05965,20,327680
decode_kv_gb_s_rep1,32.07346,4.06971,20,327680
decode_kv_gb_s_rep1,32.09013,4.06646,20,327680
decode_kv_gb_s_rep1,32.10680,4.07658,20,327680
decode_kv_gb_s_rep1,32.12346,4.04368,20,327680
decode_kv_gb_s_rep1,32.14013,4.02889,20,327680
decode_kv_gb_s_rep1,32.15680,3.98569,20,327680
decode_kv_gb_s_rep1,32.17346,3.98663,20,327680
decode_kv_gb_s_rep1,32.19013,4.03010,20,327680
decode_kv_gb_s_rep1,32.20680,4.00751,20,327680
decode_kv_gb_s_rep1,32.22346,4.01671,20,327680
decode_kv_gb_s_rep1,32.24013,4.03108,20,327680
decode_kv_gb_s_rep1,32.25680,4.08769,20,327680
decode_kv_gb_s_rep1,32.27346,4.13164,20,327680
decode_kv_gb_s_rep1,32.29013,4.11406,20,327680
decode_kv_gb_s_rep1,32.30680,4.11944,20,327680
decode_kv_gb_s_rep1,32.32346,4.11734,20,327680
decode_kv_gb_s_rep1,32.34013,4.13198,20,327680
decode_kv_gb_s_rep1,32.35680,4.14566,20,327680
decode_kv_gb_s_rep1,32.37346,4.16685,20,327680
decode_kv_gb_s_rep1,32.39013,4.18237,20,327680
decode_kv_gb_s_rep1,32.40680,4.21240,20,327680
decode_kv_gb_s_rep1,32.42346,4.24794,20,327680
decode_kv_gb_s_rep1,32.44013,4.23979,20,327680
decode_kv_gb_s_rep1,32.45680,4.28232,20,327680
decode_kv_gb_s_rep1,32.47346,4.35385,20,327680
decode_kv_gb_s_rep1,32.49013,4.39709,20,327680
decode_kv_gb_s_rep1,32.50680,4.37007,20,327680
decode_kv_gb_s_rep1,32.52346,4.41299,20,327680
decode_kv_gb_s_rep1,32.54013,4.44072,20,327680
decode_kv_gb_s_rep1,32.55680,4.44203,20,327680
decode_kv_gb_s_rep1,32.57346,4.43188,20,327680
decode_kv_gb_s_rep1,32.59013,4.46061,20,327680
decode_kv_gb_s_rep1,32.60680,4.48168,20,327680
decode_kv_gb_s_rep1,32.62346,4.51754,20,327680
decode_kv_gb_s_rep1,32.64013,4.54326,20,327680
decode_kv_gb_s_rep1,32.65680,4.53525,20,327680
decode_kv_gb_s_rep1,32.67346,4.51297,20,327680
decode_kv_gb_s_rep1,32.69013,4.49512,20,327680
decode_kv_gb_s_rep1,32.70680,4.46334,20,327680
decode_kv_gb_s_rep1,32.72346,4.48875,20,327680
decode_kv_gb_s_rep1,32.74013,4.50462,20,327680
decode_kv_gb_s_rep1,32.75680,4.48840,20,327680
decode_kv_gb_s_rep1,32.77346,4.47344,20,327680
decode_kv_gb_s_rep1,32.79013,4.44054,20,327680
decode_kv_gb_s_rep1,32.80680,4.41751,20,327680
decode_kv_gb_s_rep1,32.82346,4.41557,20,327680
decode_kv_gb_s_rep1,32.84013,4.40295,20,327680
decode_kv_gb_s_rep1,32.85680,4.32672,20,327680
decode_kv_gb_s_rep1,32.87346,4.31700,20,327680
decode_kv_gb_s_rep1,32.89013,4.29594,20,327680
decode_kv_gb_s_rep1,32.90680,4.27351,20,327680
decode_kv_gb_s_rep1,32.92346,4.23302,20,327680
decode_kv_gb_s_rep1,32.94013,4.15913,20,327680
decode_kv_gb_s_rep1,32.95680,4.06694,20,327680
decode_kv_gb_s_rep1,32.97346,4.00896,20,327680
decode_kv_gb_s_rep1,32.99013,3.96292,20,327680
decode_kv_gb_s_rep1,33.00680,3.90860,20,327680
decode_kv_gb_s_rep1,33.02346,3.90085,20,327680
decode_kv_gb_s_rep1,33.04013,3.89019,20,327680
decode_kv_gb_s_rep1,33.05680,3.83531,20,327680
decode_kv_gb_s_rep1,33.07346,3.78887,20,327680
decode_kv_gb_s_rep1,33.09013,3.75357,20,327680
decode_kv_gb_s_rep1,33.10680,3.73341,20,327680
decode_kv_gb_s_rep1,33.12346,3.68727,20,327680
decode_kv_gb_s_rep1,33.14013,3.61774,20,327680
decode_kv_gb_s_rep1,33.15680,3.55916,20,327680
decode_kv_gb_s_rep1,33.17346,3.53915,20,327680
decode_kv_gb_s_rep1,33.19013,3.53352,20,327680
decode_kv_gb_s_rep1,33.20680,3.49570,20,327680
decode_kv_gb_s_rep1,33.22346,3.48571,20,327680
decode_kv_gb_s_rep1,33.24013,3.50223,20,327680
decode_kv_gb_s_rep1,33.25680,3.50514,20,327680
decode_kv_gb_s_rep1,33.27346,3.53327,20,327680
decode_kv_gb_s_rep1,33.29013,3.58745,20,327680
decode_kv_gb_s_rep1,33.30680,3.59946,20,327680
decode_kv_gb_s_rep1,33.32346,3.59939,20,327680
decode_kv_gb_s_rep1,33.34013,3.58754,20,327680
decode_kv_gb_s_rep1,33.35680,3.57487,20,327680
decode_kv_gb_s_rep1,33.37346,3.56235,20,327680
decode_kv_gb_s_rep1,33.39013,3.55859,20,327680
decode_kv_gb_s_rep1,33.40680,3.53231,20,327680
decode_kv_gb_s_rep1,33.42346,3.50038,20,327680
decode_kv_gb_s_rep1,33.44013,3.46501,20,327680
decode_kv_gb_s_rep1,33.45680,3.46229,20,327680
decode_kv_gb_s_rep1,33.47346,3.47925,20,327680
decode_kv_gb_s_rep1,33.49013,3.51990,20,327680
decode_kv_gb_s_rep1,33.50680,3.51382,20,327680
decode_kv_gb_s_rep1,33.52346,3.45974,20,327680
decode_kv_gb_s_rep1,33.54013,3.44923,20,327680
decode_kv_gb_s_rep1,33.55680,3.43935,20,327680
decode_kv_gb_s_rep1,33.57346,3.40920,20,327680
decode_kv_gb_s_rep1,33.59013,3.39992,20,327680
decode_kv_gb_s_rep1,33.60680,3.37814,20,327680
decode_kv_gb_s_rep1,33.62346,3.35511,20,327680
decode_kv_gb_s_rep1,33.64013,3.33837,20,327680
decode_kv_gb_s_rep1,33.65680,3.33111,20,327680
decode_kv_gb_s_rep1,33.67346,3.37356,20,327680
decode_kv_gb_s_rep1,33.69013,3.36478,20,327680
decode_kv_gb_s_rep1,33.70680,3.35608,20,327680
decode_kv_gb_s_rep1,33.72346,3.35977,20,327680
decode_kv_gb_s_rep1,33.74013,3.37706,20,327680
decode_kv_gb_s_rep1,33.75680,3.39719,20,327680
decode_kv_gb_s_rep1,33.77346,3.40052,20,327680
decode_kv_gb_s_rep1,33.79013,3.36807,20,327680
decode_kv_gb_s_rep1,33.80680,3.34173,20,327680
decode_kv_gb_s_rep1,33.82346,3.29927,20,327680
decode_kv_gb_s_rep1,33.84013,3.27767,20,327680
decode_kv_gb_s_rep1,33.85680,3.30458,20,327680
decode_kv_gb_s_rep1,33.87346,3.30206,20,327680
decode_kv_gb_s_rep1,33.89013,3.27011,20,327680
decode_kv_gb_s_rep1,33.90680,3.23637,20,327680
decode_kv_gb_s_rep1,33.92346,3.23634,20,327680
decode_kv_gb_s_rep1,33.94013,3.22583,20,327680
decode_kv_gb_s_rep1,33.95680,3.19353,20,327680
decode_kv_gb_s_rep1,33.97346,3.21550,20,327680
decode_kv_gb_s_rep1,33.99013,3.23828,20,327680
decode_kv_gb_s_rep1,34.00680,3.24922,20,327680
decode_kv_gb_s_rep1,34.02346,3.25018,20,327680
decode_kv_gb_s_rep1,34.04013,3.25147,20,327680
decode_kv_gb_s_rep1,34.05680,3.26540,20,327680
decode_kv_gb_s_rep1,34.07346,3.26761,20,327680
decode_kv_gb_s_rep1,34.09013,3.26467,20,327680
decode_kv_gb_s_rep1,34.10680,3.28306,20,327680
decode_kv_gb_s_rep1,34.12346,3.31210,20,327680
decode_kv_gb_s_rep1,34.14013,3.32467,20,327680
decode_kv_gb_s_rep1,34.15680,3.32745,20,327680
decode_kv_gb_s_rep1,34.17346,3.37215,20,327680
decode_kv_gb_s_rep1,34.19013,3.39318,20,327680
decode_kv_gb_s_rep1,34.20680,3.40905,20,327680
decode_kv_gb_s_rep1,34.22346,3.42833,20,327680
decode_kv_gb_s_rep1,34.24013,3.50391,20,327680
decode_kv_gb_s_rep1,34.25680,3.50757,20,327680
decode_kv_gb_s_rep1,34.27346,3.56169,20,327680
decode_kv_gb_s_rep1,34.29013,3.60298,20,327680
decode_kv_gb_s_rep1,34.30680,3.55626,20,327680
decode_kv_gb_s_rep1,34.32346,3.51552,20,327680
decode_kv_gb_s_rep1,34.34013,3.50942,20,327680
decode_kv_gb_s_rep1,34.35680,3.52934,20,327680
decode_kv_gb_s_rep1,34.37346,3.55965,20,327680
decode_kv_gb_s_rep1,34.39013,3.55906,20,327680
decode_kv_gb_s_rep1,34.40680,3.58517,20,327680
decode_kv_gb_s_rep1,34.42346,3.62140,20,327680
decode_kv_gb_s_rep1,34.44013,3.66256,20,327680
decode_kv_gb_s_rep1,34.45680,3.69859,20,327680
decode_kv_gb_s_rep1,34.47346,3.73677,20,327680
decode_kv_gb_s_rep1,34.49013,3.74094,20,327680
decode_kv_gb_s_rep1,34.50680,3.74142,20,327680
decode_kv_gb_s_rep1,34.52346,3.73771,20,327680
decode_kv_gb_s_rep1,34.54013,3.72072,20,327680
decode_kv_gb_s_rep1,34.55680,3.71861,20,327680
decode_kv_gb_s_rep1,34.57346,3.73895,20,327680
decode_kv_gb_s_rep1,34.59013,3.72544,20,327680
decode_kv_gb_s_rep1,34.60680,3.69382,20,327680
decode_kv_gb_s_rep1,34.62346,3.74023,20,327680
decode_kv_gb_s_rep1,34.64013,3.78310,20,327680
decode_kv_gb_s_rep1,34.65680,3.78517,20,327680
decode_kv_gb_s_rep1,34.67346,3.78368,20,327680
decode_kv_gb_s_rep1,34.69013,3.82166,20,327680
decode_kv_gb_s_rep1,34.70680,3.82949,20,327680
decode_kv_gb_s_rep1,34.72346,3.81276,20,327680
decode_kv_gb_s_rep1,34.74013,3.82416,20,327680
decode_kv_gb_s_rep1,34.75680,3.85106,20,327680
decode_kv_gb_s_rep1,34.77346,3.83127,20,327680
decode_kv_gb_s_rep1,34.79013,3.79551,20,327680
decode_kv_gb_s_rep1,34.80680,3.75874,20,327680
decode_kv_gb_s_rep1,34.82346,3.81906,20,327680
decode_kv_gb_s_rep1,34.84013,3.84785,20,327680
decode_kv_gb_s_rep1,34.85680,3.87784,20,327680
decode_kv_gb_s_rep1,34.87346,3.91922,20,327680
decode_kv_gb_s_rep1,34.89013,3.93638,20,327680
decode_kv_gb_s_rep1,34.90680,3.93345,20,327680
decode_kv_gb_s_rep1,34.92346,3.99353,20,327680
decode_kv_gb_s_rep1,34.94013,4.05520,20,327680
decode_kv_gb_s_rep1,34.95680,4.04867,20,327680
decode_kv_gb_s_rep1,34.97346,4.12079,20,327680
decode_kv_gb_s_rep1,34.99013,4.19970,20,327680
decode_kv_gb_s_rep1,35.00680,4.20155,20,327680
decode_kv_gb_s_rep1,35.02346,4.20117,20,327680
decode_kv_gb_s_rep1,35.04013,4.20633,20,327680
decode_kv_gb_s_rep1,35.05680,4.29362,20,327680
decode_kv_gb_s_rep1,35.07346,4.27316,20,327680
decode_kv_gb_s_rep1,35.09013,4.23900,20,327680
decode_kv_gb_s_rep1,35.10680,4.25598,20,327680
decode_kv_gb_s_rep1,35.12346,4.29310,20,327680
decode_kv_gb_s_rep1,35.14013,4.38391,20,327680
decode_kv_gb_s_rep1,35.15680,4.38022,20,327680
decode_kv_gb_s_rep1,35.17346,4.35948,20,327680
decode_kv_gb_s_rep1,35.19013,4.39319,20,327680
decode_kv_gb_s_rep1,35.20680,4.40730,20,327680
decode_kv_gb_s_rep1,35.22346,4.47011,20,327680
decode_kv_gb_s_rep1,35.24013,4.47157,20,327680
decode_kv_gb_s_rep1,35.25680,4.49668,20,327680
decode_kv_gb_s_rep1,35.27346,4.49088,20,327680
decode_kv_gb_s_rep1,35.29013,4.49185,20,327680
decode_kv_gb_s_rep1,35.30680,4.48730,20,327680
decode_kv_gb_s_rep1,35.32346,4.47680,20,327680
decode_kv_gb_s_rep1,35.34013,4.55187,20,327680
decode_kv_gb_s_rep1,35.35680,4.60511,20,327680
decode_kv_gb_s_rep1,35.37346,4.59053,20,327680
decode_kv_gb_s_rep1,35.39013,4.56039,20,327680
decode_kv_gb_s_rep1,35.40680,4.58614,20,327680
decode_kv_gb_s_rep1,35.42346,4.64677,20,327680
decode_kv_gb_s_rep1,35.44013,4.69555,20,327680
decode_kv_gb_s_rep1,35.45680,4.77082,20,327680
decode_kv_gb_s_rep1,35.47346,4.78617,20,327680
decode_kv_gb_s_rep1,35.49013,4.81317,20,327680
decode_kv_gb_s_rep1,35.50680,4.83492,20,327680
decode_kv_gb_s_rep1,35.52346,4.80480,20,327680
decode_kv_gb_s_rep1,35.54013,4.81915,20,327680
decode_kv_gb_s_rep1,35.55680,4.84639,20,327680
decode_kv_gb_s_rep1,35.57346,4.87535,20,327680
decode_kv_gb_s_rep1,35.59013,4.82124,20,327680
decode_kv_gb_s_rep1,35.60680,4.81163,20,327680
decode_kv_gb_s_rep1,35.62346,4.86586,20,327680
decode_kv_gb_s_rep1,35.64013,4.89861,20,327680
decode_kv_gb_s_rep1,35.65680,4.95250,20,327680
decode_kv_gb_s_rep1,35.67346,4.95327,20,327680
decode_kv_gb_s_rep1,35.69013,4.92895,20,327680
decode_kv_gb_s_rep1,35.70680,4.99407,20,327680
decode_kv_gb_s_rep1,35.72346,4.98826,20,327680
decode_kv_gb_s_rep1,35.74013,4.95763,20,327680
decode_kv_gb_s_rep1,35.75680,4.97847,20,327680
decode_kv_gb_s_rep1,35.77346,4.97106,20,327680
decode_kv_gb_s_rep1,35.79013,4.92752,20,327680
decode_kv_gb_s_rep1,35.80680,4.89077,20,327680
decode_kv_gb_s_rep1,35.82346,4.86004,20,327680
decode_kv_gb_s_rep1,35.84013,4.90063,20,327680
decode_kv_gb_s_rep1,35.85680,4.94799,20,327680
decode_kv_gb_s_rep1,35.87346,4.98618,20,327680
decode_kv_gb_s_rep1,35.89013,4.94237,20,327680
decode_kv_gb_s_rep1,35.90680,4.93941,20,327680
decode_kv_gb_s_rep1,35.92346,4.92696,20,327680
decode_kv_gb_s_rep1,35.94013,4.92828,20,327680
decode_kv_gb_s_rep1,35.95680,4.90873,20,327680
decode_kv_gb_s_rep1,35.97346,4.89710,20,327680
decode_kv_gb_s_rep1,35.99013,4.87511,20,327680
decode_kv_gb_s_rep1,36.00680,4.74745,20,327680
decode_kv_gb_s_rep1,36.02346,4.73820,20,327680
decode_kv_gb_s_rep1,36.04013,4.77473,20,327680
decode_kv_gb_s_rep1,36.05680,4.80229,20,327680
decode_kv_gb_s_rep1,36.07346,4.84032,20,327680
decode_kv_gb_s_rep1,36.09013,4.80224,20,327680
decode_kv_gb_s_rep1,36.10680,4.78960,20,327680
decode_kv_gb_s_rep1,36.12346,4.79719,20,327680
decode_kv_gb_s_rep1,36.14013,4.82632,20,327680
decode_kv_gb_s_rep1,36.15680,4.86441,20,327680
decode_kv_gb_s_rep1,36.17346,4.86798,20,327680
decode_kv_gb_s_rep1,36.19013,4.87127,20,327680
decode_kv_gb_s_rep1,36.20680,4.86348,20,327680
decode_kv_gb_s_rep1,36.22346,4.86454,20,327680
decode_kv_gb_s_rep1,36.24013,4.84729,20,327680
decode_kv_gb_s_rep1,36.25680,4.88517,20,327680
decode_kv_gb_s_rep1,36.27346,4.85980,20,327680
decode_kv_gb_s_rep1,36.29013,4.83653,20,327680
decode_kv_gb_s_rep1,36.30680,4.86281,20,327680
decode_kv_gb_s_rep1,36.32346,4.85485,20,327680
decode_kv_gb_s_rep1,36.34013,4.94505,20,327680
decode_kv_gb_s_rep1,36.35680,4.98599,20,327680
decode_kv_gb_s_rep1,36.37346,4.90683,20,327680
decode_kv_gb_s_rep1,36.39013,4.91942,20,327680
decode_kv_gb_s_rep1,36.40680,4.88179,20,327680
decode_kv_gb_s_rep1,36.42346,4.85469,20,327680
decode_kv_gb_s_rep1,36.44013,4.83621,20,327680
decode_kv_gb_s_rep1,36.45680,4.83865,20,327680
decode_kv_gb_s_rep1,36.47346,4.85959,20,327680
decode_kv_gb_s_rep1,36.49013,4.87595,20,327680
decode_kv_gb_s_rep1,36.50680,4.82880,20,327680
decode_kv_gb_s_rep1,36.52346,4.83040,20,327680
decode_kv_gb_s_rep1,36.54013,4.82739,20,327680
decode_kv_gb_s_rep1,36.55680,4.86500,20,327680
decode_kv_gb_s_rep1,36.57346,4.88354,20,327680
decode_kv_gb_s_rep1,36.59013,4.91030,20,327680
decode_kv_gb_s_rep1,36.60680,4.97038,20,327680
decode_kv_gb_s_rep1,36.62346,4.98435,20,327680
decode_kv_gb_s_rep1,36.64013,4.94999,20,327680
decode_kv_gb_s_rep1,36.65680,4.96446,20,327680
decode_kv_gb_s_rep1,36.67346,4.96509,20,327680
decode_kv_gb_s_rep1,36.69013,4.89378,20,327680
decode_kv_gb_s_rep1,36.70680,4.90088,20,327680
decode_kv_gb_s_rep1,36.72346,4.83932,20,327680
decode_kv_gb_s_rep1,36.74013,4.88860,20,327680
decode_kv_gb_s_rep1,36.75680,4.92017,20,327680
decode_kv_gb_s_rep1,36.77346,4.95299,20,327680
decode_kv_gb_s_rep1,36.79013,4.96565,20,327680
decode_kv_gb_s_rep1,36.80680,4.95613,20,327680
decode_kv_gb_s_rep1,36.82346,4.94261,20,327680
decode_kv_gb_s_rep1,36.84013,5.02619,20,327680
decode_kv_gb_s_rep1,36.85680,5.01339,20,327680
decode_kv_gb_s_rep1,36.87346,5.02733,20,327680
decode_kv_gb_s_rep1,36.89013,5.00961,20,327680
decode_kv_gb_s_rep1,36.90680,4.99592,20,327680
decode_kv_gb_s_rep1,36.92346,4.97197,20,327680
decode_kv_gb_s_rep1,36.94013,4.97021,20,327680
decode_kv_gb_s_rep1,36.95680,4.98315,20,327680
decode_kv_gb_s_rep1,36.97346,4.98867,20,327680
decode_kv_gb_s_rep1,36.99013,4.99052,20,327680
decode_kv_gb_s_rep1,37.00680,5.02874,20,327680
decode_kv_gb_s_rep1,37.02346,5.09361,20,327680
decode_kv_gb_s_rep1,37.04013,5.15389,20,327680
decode_kv_gb_s_rep1,37.05680,5.21040,20,327680
decode_kv_gb_s_rep1,37.07346,5.15642,20,327680
decode_kv_gb_s_rep1,37.09013,5.19763,20,327680
decode_kv_gb_s_rep1,37.10680,5.19517,20,327680
decode_kv_gb_s_rep1,37.12346,5.23733,20,327680
decode_kv_gb_s_rep1,37.14013,5.20655,20,327680
decode_kv_gb_s_rep1,37.15680,5.18179,20,327680
decode_kv_gb_s_rep1,37.17346,5.09257,20,327680
decode_kv_gb_s_rep1,37.19013,5.12326,20,327680
decode_kv_gb_s_rep1,37.20680,5.14606,20,327680
decode_kv_gb_s_rep1,37.22346,5.12751,20,327680
decode_kv_gb_s_rep1,37.24013,5.14116,20,327680
decode_kv_gb_s_rep1,37.25680,5.15587,20,327680
decode_kv_gb_s_rep1,37.27346,5.17447,20,327680
decode_kv_gb_s_rep1,37.29013,5.16175,20,327680
decode_kv_gb_s_rep1,37.30680,5.07350,20,327680
decode_kv_gb_s_rep1,37.32346,5.04647,20,327680
decode_kv_gb_s_rep1,37.34013,5.06349,20,327680
decode_kv_gb_s_rep1,37.35680,5.03556,20,327680
decode_kv_gb_s_rep1,37.37346,5.01695,20,327680
decode_kv_gb_s_rep1,37.39013,5.01358,20,327680
decode_kv_gb_s_rep1,37.40680,5.04145,20,327680
decode_kv_gb_s_rep1,37.42346,4.96924,20,327680
decode_kv_gb_s_rep1,37.44013,4.98920,20,327680
decode_kv_gb_s_rep1,37.45680,4.98763,20,327680
decode_kv_gb_s_rep1,37.47346,4.96354,20,327680
decode_kv_gb_s_rep1,37.49013,5.01745,20,327680
decode_kv_gb_s_rep1,37.50680,5.07527,20,327680
decode_kv_gb_s_rep1,37.52346,5.07889,20,327680
decode_kv_gb_s_rep1,37.54013,5.02536,20,327680
decode_kv_gb_s_rep1,37.55680,5.02304,20,327680
decode_kv_gb_s_rep1,37.57346,5.02539,20,327680
decode_kv_gb_s_rep1,37.59013,5.03384,20,327680
decode_kv_gb_s_rep1,37.60680,5.01023,20,327680
decode_kv_gb_s_rep1,37.62346,5.02360,20,327680
decode_kv_gb_s_rep1,37.64013,5.15968,20,327680
decode_kv_gb_s_rep1,37.65680,5.21080,20,327680
decode_kv_gb_s_rep1,37.67346,5.19060,20,327680
decode_kv_gb_s_rep1,37.69013,5.21521,20,327680
decode_kv_gb_s_rep1,37.70680,5.22511,20,327680
decode_kv_gb_s_rep1,37.72346,5.20498,20,327680
decode_kv_gb_s_rep1,37.74013,5.28260,20,327680
decode_kv_gb_s_rep1,37.75680,5.33319,20,327680
decode_kv_gb_s_rep1,37.77346,5.33175,20,327680
decode_kv_gb_s_rep1,37.79013,5.33789,20,327680
decode_kv_gb_s_rep1,37.80680,5.36056,20,327680
decode_kv_gb_s_rep1,37.82346,5.34991,20,327680
decode_kv_gb_s_rep1,37.84013,5.32776,20,327680
decode_kv_gb_s_rep1,37.85680,5.32263,20,327680
decode_kv_gb_s_rep1,37.87346,5.34657,20,327680
decode_kv_gb_s_rep1,37.89013,5.35743,20,327680
decode_kv_gb_s_rep1,37.90680,5.36946,20,327680
decode_kv_gb_s_rep1,37.92346,5.40595,20,327680
decode_kv_gb_s_rep1,37.94013,5.36499,20,327680
decode_kv_gb_s_rep1,37.95680,5.33921,20,327680
decode_kv_gb_s_rep1,37.97346,5.28970,20,327680
decode_kv_gb_s_rep1,37.99013,5.28676,20,327680
decode_kv_gb_s_rep1,38.00680,5.24059,20,327680
decode_kv_gb_s_rep1,38.02346,5.25036,20,327680
decode_kv_gb_s_rep1,38.04013,5.25828,20,327680
decode_kv_gb_s_rep1,38.05680,5.26919,20,327680
decode_kv_gb_s_rep1,38.07346,5.22591,20,327680
decode_kv_gb_s_rep1,38.09013,5.18674,20,327680
decode_kv_gb_s_rep1,38.10680,5.17267,20,327680
decode_kv_gb_s_rep1,38.12346,5.14965,20,327680
decode_kv_gb_s_rep1,38.14013,5.18001,20,327680
decode_kv_gb_s_rep1,38.15680,5.19366,20,327680
decode_kv_gb_s_rep1,38.17346,5.18649,20,327680
decode_kv_gb_s_rep1,38.19013,5.12291,20,327680
decode_kv_gb_s_rep1,38.20680,5.13943,20,327680
decode_kv_gb_s_rep1,38.22346,5.15671,20,327680
decode_kv_gb_s_rep1,38.24013,5.16021,20,327680
decode_kv_gb_s_rep1,38.25680,5.09813,20,327680
decode_kv_gb_s_rep1,38.27346,5.12881,20,327680
decode_kv_gb_s_rep1,38.29013,5.14537,20,327680
decode_kv_gb_s_rep1,38.30680,5.18716,20,327680
decode_kv_gb_s_rep1,38.32346,5.13046,20,327680
decode_kv_gb_s_rep1,38.34013,5.16967,20,327680
decode_kv_gb_s_rep1,38.35680,5.14625,20,327680
decode_kv_gb_s_rep1,38.37346,5.07925,20,327680
decode_kv_gb_s_rep1,38.39013,5.09780,20,327680
decode_kv_gb_s_rep1,38.40680,5.06382,20,327680
decode_kv_gb_s_rep1,38.42346,5.11247,20,327680
